"Record_number","Study_midyear","Latitude","Longitude","Site.x","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","Site.y"
6032,2010.5,32.2,118.72,"32.25 118.75",15.1,15.3166666666667,15.4,15.6583333333333,16.45,15.1833333333333,15.4416666666667,15.1083333333333,16.6083333333333,15.6833333333333,15.3166666666667,16.1583333333333,16.6,15.8583333333333,16.3083333333333,16.4166666666667,16.625,16.0583333333333,16.9083333333333,16.3833333333333,16.95,17.3416666666667,16.15,16.375,16.2666666666667,16.0916666666667,16,16.75,16.4083333333333,16.2916666666667,16.775,17,"32.25 118.75"
6033,2010.5,32.2,118.72,"32.25 118.75",15.1,15.3166666666667,15.4,15.6583333333333,16.45,15.1833333333333,15.4416666666667,15.1083333333333,16.6083333333333,15.6833333333333,15.3166666666667,16.1583333333333,16.6,15.8583333333333,16.3083333333333,16.4166666666667,16.625,16.0583333333333,16.9083333333333,16.3833333333333,16.95,17.3416666666667,16.15,16.375,16.2666666666667,16.0916666666667,16,16.75,16.4083333333333,16.2916666666667,16.775,17,"32.25 118.75"
6034,2010.5,32.2,118.72,"32.25 118.75",15.1,15.3166666666667,15.4,15.6583333333333,16.45,15.1833333333333,15.4416666666667,15.1083333333333,16.6083333333333,15.6833333333333,15.3166666666667,16.1583333333333,16.6,15.8583333333333,16.3083333333333,16.4166666666667,16.625,16.0583333333333,16.9083333333333,16.3833333333333,16.95,17.3416666666667,16.15,16.375,16.2666666666667,16.0916666666667,16,16.75,16.4083333333333,16.2916666666667,16.775,17,"32.25 118.75"
6035,2011.5,32.2,118.72,"32.25 118.75",15.1,15.3166666666667,15.4,15.6583333333333,16.45,15.1833333333333,15.4416666666667,15.1083333333333,16.6083333333333,15.6833333333333,15.3166666666667,16.1583333333333,16.6,15.8583333333333,16.3083333333333,16.4166666666667,16.625,16.0583333333333,16.9083333333333,16.3833333333333,16.95,17.3416666666667,16.15,16.375,16.2666666666667,16.0916666666667,16,16.75,16.4083333333333,16.2916666666667,16.775,17,"32.25 118.75"
6036,2011.5,32.2,118.72,"32.25 118.75",15.1,15.3166666666667,15.4,15.6583333333333,16.45,15.1833333333333,15.4416666666667,15.1083333333333,16.6083333333333,15.6833333333333,15.3166666666667,16.1583333333333,16.6,15.8583333333333,16.3083333333333,16.4166666666667,16.625,16.0583333333333,16.9083333333333,16.3833333333333,16.95,17.3416666666667,16.15,16.375,16.2666666666667,16.0916666666667,16,16.75,16.4083333333333,16.2916666666667,16.775,17,"32.25 118.75"
6037,2011.5,32.2,118.72,"32.25 118.75",15.1,15.3166666666667,15.4,15.6583333333333,16.45,15.1833333333333,15.4416666666667,15.1083333333333,16.6083333333333,15.6833333333333,15.3166666666667,16.1583333333333,16.6,15.8583333333333,16.3083333333333,16.4166666666667,16.625,16.0583333333333,16.9083333333333,16.3833333333333,16.95,17.3416666666667,16.15,16.375,16.2666666666667,16.0916666666667,16,16.75,16.4083333333333,16.2916666666667,16.775,17,"32.25 118.75"
6038,2011.5,32.2,118.72,"32.25 118.75",15.1,15.3166666666667,15.4,15.6583333333333,16.45,15.1833333333333,15.4416666666667,15.1083333333333,16.6083333333333,15.6833333333333,15.3166666666667,16.1583333333333,16.6,15.8583333333333,16.3083333333333,16.4166666666667,16.625,16.0583333333333,16.9083333333333,16.3833333333333,16.95,17.3416666666667,16.15,16.375,16.2666666666667,16.0916666666667,16,16.75,16.4083333333333,16.2916666666667,16.775,17,"32.25 118.75"
6039,2012.5,32.2,118.72,"32.25 118.75",15.1,15.3166666666667,15.4,15.6583333333333,16.45,15.1833333333333,15.4416666666667,15.1083333333333,16.6083333333333,15.6833333333333,15.3166666666667,16.1583333333333,16.6,15.8583333333333,16.3083333333333,16.4166666666667,16.625,16.0583333333333,16.9083333333333,16.3833333333333,16.95,17.3416666666667,16.15,16.375,16.2666666666667,16.0916666666667,16,16.75,16.4083333333333,16.2916666666667,16.775,17,"32.25 118.75"
6040,2012.5,32.2,118.72,"32.25 118.75",15.1,15.3166666666667,15.4,15.6583333333333,16.45,15.1833333333333,15.4416666666667,15.1083333333333,16.6083333333333,15.6833333333333,15.3166666666667,16.1583333333333,16.6,15.8583333333333,16.3083333333333,16.4166666666667,16.625,16.0583333333333,16.9083333333333,16.3833333333333,16.95,17.3416666666667,16.15,16.375,16.2666666666667,16.0916666666667,16,16.75,16.4083333333333,16.2916666666667,16.775,17,"32.25 118.75"
6041,2012.5,32.2,118.72,"32.25 118.75",15.1,15.3166666666667,15.4,15.6583333333333,16.45,15.1833333333333,15.4416666666667,15.1083333333333,16.6083333333333,15.6833333333333,15.3166666666667,16.1583333333333,16.6,15.8583333333333,16.3083333333333,16.4166666666667,16.625,16.0583333333333,16.9083333333333,16.3833333333333,16.95,17.3416666666667,16.15,16.375,16.2666666666667,16.0916666666667,16,16.75,16.4083333333333,16.2916666666667,16.775,17,"32.25 118.75"
6042,2012.5,32.2,118.72,"32.25 118.75",15.1,15.3166666666667,15.4,15.6583333333333,16.45,15.1833333333333,15.4416666666667,15.1083333333333,16.6083333333333,15.6833333333333,15.3166666666667,16.1583333333333,16.6,15.8583333333333,16.3083333333333,16.4166666666667,16.625,16.0583333333333,16.9083333333333,16.3833333333333,16.95,17.3416666666667,16.15,16.375,16.2666666666667,16.0916666666667,16,16.75,16.4083333333333,16.2916666666667,16.775,17,"32.25 118.75"
6046,2011.5,37.42236111,144.0941944,"-37.25 144.25",12.4083333333333,12.6166666666667,13.575,12.9083333333333,13.1666666666667,13.025,12.3083333333333,12.6416666666667,12.5833333333333,12.1,11.9916666666667,13.0166666666667,12.7,13.2083333333333,13.2166666666667,13.0333333333333,13.125,13.0083333333333,12.65,13.175,13.0916666666667,13.975,13.0416666666667,13.7833333333333,13.0416666666667,13.0166666666667,12.95,13.6916666666667,14.025,13.625,13.9416666666667,13.8166666666667,"-37.25 144.25"
6047,2011.5,37.42236111,144.0941944,"-37.25 144.25",12.4083333333333,12.6166666666667,13.575,12.9083333333333,13.1666666666667,13.025,12.3083333333333,12.6416666666667,12.5833333333333,12.1,11.9916666666667,13.0166666666667,12.7,13.2083333333333,13.2166666666667,13.0333333333333,13.125,13.0083333333333,12.65,13.175,13.0916666666667,13.975,13.0416666666667,13.7833333333333,13.0416666666667,13.0166666666667,12.95,13.6916666666667,14.025,13.625,13.9416666666667,13.8166666666667,"-37.25 144.25"
6048,2005.5,25.02,31.496,"-25.25 31.25",21.375,21.6916666666667,21.3166666666667,21.3,21.375,21.7333333333333,22.5666666666667,22.0083333333333,20.9166666666667,21.5583333333333,21.125,21.1,21.5083333333333,21.05,20.625,21.1583333333333,21.1666666666667,21.8833333333333,20.65,20.65,19.2333333333333,20.625,20.8666666666667,20.8666666666667,21.4166666666667,20.7166666666667,20.725,20.8083333333333,21.4,21.8583333333333,21.7166666666667,20.9583333333333,"-25.25 31.25"
6049,2005.5,25.02,31.496,"-25.25 31.25",21.375,21.6916666666667,21.3166666666667,21.3,21.375,21.7333333333333,22.5666666666667,22.0083333333333,20.9166666666667,21.5583333333333,21.125,21.1,21.5083333333333,21.05,20.625,21.1583333333333,21.1666666666667,21.8833333333333,20.65,20.65,19.2333333333333,20.625,20.8666666666667,20.8666666666667,21.4166666666667,20.7166666666667,20.725,20.8083333333333,21.4,21.8583333333333,21.7166666666667,20.9583333333333,"-25.25 31.25"
6074,2008.5,51.77,-1.32,"51.75 -1.25",9.375,9.74166666666667,10.2916666666667,11.275,11.3166666666667,9.95,10.45,10.2,10.9833333333333,11.2666666666667,9.95,11.3083333333333,11.0333333333333,11.3416666666667,11.1583333333333,10.675,11.3916666666667,11.075,11.4,11.275,11.675,11.2166666666667,10.8333333333333,11.1333333333333,10.0333333333333,11.4,10.5916666666667,10.3833333333333,11.6916666666667,11.3083333333333,10.5083333333333,10.8666666666667,"51.75 -1.25"
6075,2011.5,34.82,92.93,"34.75 92.75",-5.525,-4.60833333333333,-4.275,-5.04166666666667,-4.78333333333333,-4.70833333333333,-5.40833333333333,-5.025,-4.66666666666667,-4.99166666666667,-4.64166666666667,-5.95833333333333,-4.00833333333333,-4.63333333333333,-5.01666666666667,-4.45,-4.075,-3.89166666666667,-4.24166666666667,-4.13333333333333,-3.34166666666667,-4.20833333333333,-4.64166666666667,-3.54166666666667,-3.34166666666667,-3.91666666666667,-4.25833333333333,-3.8,-4.16666666666667,-3.93333333333333,-3.33333333333333,-3.475,"34.75 92.75"
6076,2012.5,34.82,92.93,"34.75 92.75",-5.525,-4.60833333333333,-4.275,-5.04166666666667,-4.78333333333333,-4.70833333333333,-5.40833333333333,-5.025,-4.66666666666667,-4.99166666666667,-4.64166666666667,-5.95833333333333,-4.00833333333333,-4.63333333333333,-5.01666666666667,-4.45,-4.075,-3.89166666666667,-4.24166666666667,-4.13333333333333,-3.34166666666667,-4.20833333333333,-4.64166666666667,-3.54166666666667,-3.34166666666667,-3.91666666666667,-4.25833333333333,-3.8,-4.16666666666667,-3.93333333333333,-3.33333333333333,-3.475,"34.75 92.75"
6077,2011.5,34.82,92.93,"34.75 92.75",-5.525,-4.60833333333333,-4.275,-5.04166666666667,-4.78333333333333,-4.70833333333333,-5.40833333333333,-5.025,-4.66666666666667,-4.99166666666667,-4.64166666666667,-5.95833333333333,-4.00833333333333,-4.63333333333333,-5.01666666666667,-4.45,-4.075,-3.89166666666667,-4.24166666666667,-4.13333333333333,-3.34166666666667,-4.20833333333333,-4.64166666666667,-3.54166666666667,-3.34166666666667,-3.91666666666667,-4.25833333333333,-3.8,-4.16666666666667,-3.93333333333333,-3.33333333333333,-3.475,"34.75 92.75"
6078,2012.5,34.82,92.93,"34.75 92.75",-5.525,-4.60833333333333,-4.275,-5.04166666666667,-4.78333333333333,-4.70833333333333,-5.40833333333333,-5.025,-4.66666666666667,-4.99166666666667,-4.64166666666667,-5.95833333333333,-4.00833333333333,-4.63333333333333,-5.01666666666667,-4.45,-4.075,-3.89166666666667,-4.24166666666667,-4.13333333333333,-3.34166666666667,-4.20833333333333,-4.64166666666667,-3.54166666666667,-3.34166666666667,-3.91666666666667,-4.25833333333333,-3.8,-4.16666666666667,-3.93333333333333,-3.33333333333333,-3.475,"34.75 92.75"
6189,2010,13.68,101.07,"13.75 101.25",27.7916666666667,28.275,27.975,28.125,28.4916666666667,28.3416666666667,28.1416666666667,28.0583333333333,28.3666666666667,28.3416666666667,28.2083333333333,28.825,29.275,28.0416666666667,28.2666666666667,28.675,28.8666666666667,28.6416666666667,28.8166666666667,28.9833333333333,28.9083333333333,28.65,27.8666666666667,28.1583333333333,28.8,27.9,28.8166666666667,28.35,28.4166666666667,28.7416666666667,28.9583333333333,28.4083333333333,"13.75 101.25"
6190,2011,13.68,101.07,"13.75 101.25",27.7916666666667,28.275,27.975,28.125,28.4916666666667,28.3416666666667,28.1416666666667,28.0583333333333,28.3666666666667,28.3416666666667,28.2083333333333,28.825,29.275,28.0416666666667,28.2666666666667,28.675,28.8666666666667,28.6416666666667,28.8166666666667,28.9833333333333,28.9083333333333,28.65,27.8666666666667,28.1583333333333,28.8,27.9,28.8166666666667,28.35,28.4166666666667,28.7416666666667,28.9583333333333,28.4083333333333,"13.75 101.25"
6259,2008,43.75,81.15,"43.75 81.25",8.01666666666667,8.675,8.4,8.23333333333333,8.94166666666667,8.40833333333333,8.55,7.78333333333333,7.90833333333333,8.71666666666667,8.00833333333333,9.45,8.38333333333333,9.35,9.05,9.24166666666667,9.65833333333333,8.475,9.79166666666667,9.1,9.525,9.70833333333333,9.71666666666667,9.36666666666667,9.54166666666667,8.70833333333333,8.38333333333333,9.575,8.325,10.0833333333333,10.2083333333333,9.71666666666667,"43.75 81.25"
6260,2008,43.75,81.15,"43.75 81.25",8.01666666666667,8.675,8.4,8.23333333333333,8.94166666666667,8.40833333333333,8.55,7.78333333333333,7.90833333333333,8.71666666666667,8.00833333333333,9.45,8.38333333333333,9.35,9.05,9.24166666666667,9.65833333333333,8.475,9.79166666666667,9.1,9.525,9.70833333333333,9.71666666666667,9.36666666666667,9.54166666666667,8.70833333333333,8.38333333333333,9.575,8.325,10.0833333333333,10.2083333333333,9.71666666666667,"43.75 81.25"
6261,2008,43.75,81.15,"43.75 81.25",8.01666666666667,8.675,8.4,8.23333333333333,8.94166666666667,8.40833333333333,8.55,7.78333333333333,7.90833333333333,8.71666666666667,8.00833333333333,9.45,8.38333333333333,9.35,9.05,9.24166666666667,9.65833333333333,8.475,9.79166666666667,9.1,9.525,9.70833333333333,9.71666666666667,9.36666666666667,9.54166666666667,8.70833333333333,8.38333333333333,9.575,8.325,10.0833333333333,10.2083333333333,9.71666666666667,"43.75 81.25"
6365,2010.5,29.7,103.2333333,"29.75 103.25",15.3166666666667,16.2833333333333,15.5666666666667,15.1833333333333,16.275,15.525,15.2916666666667,15.5333333333333,15.8333333333333,15.1916666666667,15.1583333333333,15.5833333333333,16.6583333333333,16.1166666666667,15.5916666666667,15.9666666666667,16.35,16.1166666666667,15.7666666666667,15.85,16.6166666666667,16.325,15.6916666666667,16.2416666666667,16.325,15.6166666666667,15.3333333333333,16.6583333333333,15.8416666666667,16.5416666666667,16.5083333333333,16.2583333333333,"29.75 103.25"
6366,2010.5,29.7,103.2333333,"29.75 103.25",15.3166666666667,16.2833333333333,15.5666666666667,15.1833333333333,16.275,15.525,15.2916666666667,15.5333333333333,15.8333333333333,15.1916666666667,15.1583333333333,15.5833333333333,16.6583333333333,16.1166666666667,15.5916666666667,15.9666666666667,16.35,16.1166666666667,15.7666666666667,15.85,16.6166666666667,16.325,15.6916666666667,16.2416666666667,16.325,15.6166666666667,15.3333333333333,16.6583333333333,15.8416666666667,16.5416666666667,16.5083333333333,16.2583333333333,"29.75 103.25"
6367,2010.5,29.7,103.2333333,"29.75 103.25",15.3166666666667,16.2833333333333,15.5666666666667,15.1833333333333,16.275,15.525,15.2916666666667,15.5333333333333,15.8333333333333,15.1916666666667,15.1583333333333,15.5833333333333,16.6583333333333,16.1166666666667,15.5916666666667,15.9666666666667,16.35,16.1166666666667,15.7666666666667,15.85,16.6166666666667,16.325,15.6916666666667,16.2416666666667,16.325,15.6166666666667,15.3333333333333,16.6583333333333,15.8416666666667,16.5416666666667,16.5083333333333,16.2583333333333,"29.75 103.25"
6368,2010.5,29.7,103.2333333,"29.75 103.25",15.3166666666667,16.2833333333333,15.5666666666667,15.1833333333333,16.275,15.525,15.2916666666667,15.5333333333333,15.8333333333333,15.1916666666667,15.1583333333333,15.5833333333333,16.6583333333333,16.1166666666667,15.5916666666667,15.9666666666667,16.35,16.1166666666667,15.7666666666667,15.85,16.6166666666667,16.325,15.6916666666667,16.2416666666667,16.325,15.6166666666667,15.3333333333333,16.6583333333333,15.8416666666667,16.5416666666667,16.5083333333333,16.2583333333333,"29.75 103.25"
6463,2006,27,110,"27.25 110.25",13.7333333333333,13.9833333333333,13.5916666666667,13.3416666666667,14.0583333333333,13.5166666666667,13.7833333333333,13.2916666666667,13.7583333333333,13.8916666666667,13.4416666666667,13.6166666666667,14.65,14.2416666666667,13.55,14.1083333333333,14.1833333333333,14.1833333333333,14.1166666666667,14.15,14.7083333333333,14.75,14.175,14.5,14.1333333333333,13.9666666666667,13.4083333333333,14.675,14.2666666666667,14.3916666666667,14.6333333333333,14.6,"27.25 110.25"
6494,2004.5,42.4,128.4666667,"42.25 128.25",1.025,1.5,1.66666666666667,2.53333333333333,2.825,1.75,1.925,1.68333333333333,2.54166666666667,1.81666666666667,1.825,2.375,3.45833333333333,2.48333333333333,1.90833333333333,2.14166666666667,2.40833333333333,2.7,3.00833333333333,1.675,2.33333333333333,3.13333333333333,2.90833333333333,2.19166666666667,1.825,1.81666666666667,1.39166666666667,1.95,2.65833333333333,2.90833333333333,2.40833333333333,2.36666666666667,"42.25 128.25"
6550,2012.5,26.8,117.9666667,"26.75 117.75",18.175,18.7166666666667,18,18.35,18.6583333333333,18.625,17.9583333333333,18.2583333333333,18.7333333333333,17.975,18.0583333333333,18.3666666666667,19.325,18.7083333333333,18.5833333333333,18.675,19.0833333333333,19.4666666666667,18.7666666666667,18.4416666666667,18.7083333333333,19.0666666666667,18.525,18.7916666666667,18.4333333333333,18.3833333333333,18.25,18.75,18.7916666666667,18.925,19.15,19.35,"26.75 117.75"
6551,2012.5,26.8,117.9666667,"26.75 117.75",18.175,18.7166666666667,18,18.35,18.6583333333333,18.625,17.9583333333333,18.2583333333333,18.7333333333333,17.975,18.0583333333333,18.3666666666667,19.325,18.7083333333333,18.5833333333333,18.675,19.0833333333333,19.4666666666667,18.7666666666667,18.4416666666667,18.7083333333333,19.0666666666667,18.525,18.7916666666667,18.4333333333333,18.3833333333333,18.25,18.75,18.7916666666667,18.925,19.15,19.35,"26.75 117.75"
6609,2012,1.637622222,103.7800389,"-1.75 103.75",26.2083333333333,26.675,26.625,26.475,26.7166666666667,26.7416666666667,26.9833333333333,26.8916666666667,26.9166666666667,27.25,27.2166666666667,27.4916666666667,27.8583333333333,27.175,27.1166666666667,26.75,26.8583333333333,26.8083333333333,26.9,26.725,26.7166666666667,26.5166666666667,26.5666666666667,26.9333333333333,26.95,26.7083333333333,26.825,26.7333333333333,26.825,27.0083333333333,27.225,27.0833333333333,"-1.75 103.75"
6610,2012,1.716861111,103.8824167,"-1.75 103.75",26.2083333333333,26.675,26.625,26.475,26.7166666666667,26.7416666666667,26.9833333333333,26.8916666666667,26.9166666666667,27.25,27.2166666666667,27.4916666666667,27.8583333333333,27.175,27.1166666666667,26.75,26.8583333333333,26.8083333333333,26.9,26.725,26.7166666666667,26.5166666666667,26.5666666666667,26.9333333333333,26.95,26.7083333333333,26.825,26.7333333333333,26.825,27.0083333333333,27.225,27.0833333333333,"-1.75 103.75"
6631,2015.5,2.497222222,114.1888889,"-2.25 114.25",26.975,27.3916666666667,27.0083333333333,26.7833333333333,27.0916666666667,27.0833333333333,26.9583333333333,27.0416666666667,27.025,27.0416666666667,27.0333333333333,26.9916666666667,27.5916666666667,26.8166666666667,27.0333333333333,27.1583333333333,27.4166666666667,27.0916666666667,27.25,26.9333333333333,26.8,26.925,26.65,27.15,27.2416666666667,26.825,26.85,27.0333333333333,27.1333333333333,27.225,27.475,27.1,"-2.25 114.25"
6651,2013.5,58.33055556,26.52638889,"58.25 26.75",4.675,2.95833333333333,5.41666666666667,6.86666666666667,6.325,6.26666666666667,6.125,4.625,4.94166666666667,5.99166666666667,4.125,5.525,4.95833333333333,6.725,7.30833333333333,6.13333333333333,6.00833333333333,5.825,5.975,6,6.525,6.68333333333333,6.99166666666667,5.76666666666667,4.775,6.69166666666667,5.1,6.40833333333333,6.6,7.09166666666667,6.24166666666667,6.00833333333333,"58.25 26.75"
6652,2013.5,58.33055556,26.52638889,"58.25 26.75",4.675,2.95833333333333,5.41666666666667,6.86666666666667,6.325,6.26666666666667,6.125,4.625,4.94166666666667,5.99166666666667,4.125,5.525,4.95833333333333,6.725,7.30833333333333,6.13333333333333,6.00833333333333,5.825,5.975,6,6.525,6.68333333333333,6.99166666666667,5.76666666666667,4.775,6.69166666666667,5.1,6.40833333333333,6.6,7.09166666666667,6.24166666666667,6.00833333333333,"58.25 26.75"
